100
78
90
72
100
100
100
82
100
100
70
92
100
86
100
90
78
100
100
100
78
100
89
100
100
23
100
89
100
100
90
78
100
100
100
56
96
100
90
86
100
100
75
95
78
86
100
83
78
56
100
95
100
78
94
89
100
67
100
100
88
96
100
100
80
100
100
100
78
89
100
68
91
91
100
100
79
100
56
72
90
67
88
96
91
100
100
93
67
78
66
51
100
68
100
66
100
34
93
37
100
100
100
67
95
90
78
100
89
82
92
100
100
100
100
100
100
100
96
100
100
100
74
82
100
78
69
57
94
86
89
81
92
85
67
100
89
100
57
100
100
100
100
100
89
52
100
100
29
100
77
100
61
89
35
89
100
100
100
100
45
100
89
78
78
86
38
52
100
100
62
100
100
100
45
100
67
78
71
67
45
22
56
100
45
77
78
89
78
67
80
78
78
100
100
56
67
13
78
89
67
100
69
89
94
2
24
56
100
91
91
26
79
100
93
48
90
100
78
78
67
39
92
100
45
85
82
12
60
67
83
35
39
89
74
67
67
71
34
100
49
100
100
78
100
100
100
100
35
67
100
28
100
100
45
94
34
34
100
67
24
100
53
100
78
45
45
78
100
91
100
67
36
67
23
89
94
56
45
71
78
46
45
100
100
89
78
67
1
26
89
78
73
78
17
25
100
56
56
100
31
78
67
100
67
56
100
70
45
47
67
100
34
100
100
89
14
56
82
45
2
67
78
76
45
100
100
50
100
12
100
67
100
45
100
67
100
45
67
100
56
23
45
100
56
78
67
45
67
89
89
100
89
100
89
67
56
89
56
100
37
100
51
56
67
100
56
100
67
56
78
89
67
58
12
100
91
46
100
100
67
50
34
96
80
89
45
78
100
100
100
67
25
100
56
100
67
65
59
100
93
27
90
67
100
23
78
100
100
50
67
12
100
35
37
100
78
100
56
78
68
89
79
56
45
34
23
75
56
89
100
56
78
36
100
100
78
100
34
56
56
45
100
89
68
100
100
45
100
100
56
100
100
92
100
3
73
100
78
100
23
35
67
100
100
89
67
93
78
59
45
45
72
90
100
45
38
100
100
66
50
100
100
81
100
89
78
89
100
100
67
48
34
45
89
34
45
100
78
100
34
92
56
45
68
57
73
89
67
100
67
37
56
100
45
83
58
34
78
36
56
78
70
100
45
100
100
67
56
78
100
67
56
56
100
58
99
89
31
46
67
67
56
100
89
89
35
52
78
4
100
45
78
23
100
100
46
89
89
79
14
56
56
100
-7
100
100
56
56
68
100
45
78
23
56
100
35
68
26
45
100
94
45
34
56
89
45
100
94
16
56
90
100
12
100
93
100
100
93
60
45
100
34
89
9
93
78
89
100
63
59
68
34
100
100
43
84
100
24
24
89
48
67
-10
89
89
45
-9
89
75
100
43
100
4
100
38
100
87
100
100
78
67
48
79
100
100
100
100
100
100
67
53
34
23
89
72
56
56
100
78
67
78
89
100
53
100
1
100
84
18
89
83
67
56
76
89
68
100
35
90
56
89
69
57
100
89
2
23
89
94
100
40
100
18
100
70
89
100
56
67
100
100
78
56
100
45
100
56
45
100
89
35
89
100
67
68
100
19
67
67
45
100
45
100
80
91
100
78
100
56
100
100
47
23
67
78
36
67
100
67
89
88
100
23
100
67
100
67
19
59
67
19
100
56
47
100
56
100
89
67
100
100
100
78
78
89
67
36
78
100
91
100
45
34
13
67
78
67
23
45
89
78
100
47
28
95
100
100
100
100
78
100
92
92
100
67
76
56
45
84
100
78
100
56
56
89
49
45
100
89
100
100
83
100
45
100
34
100
78
100
45
58
89
57
100
100
100
100
34
39
91
89
100
94
